"pred","se","ci.lb","ci.ub","pi.lb","pi.ub","X.intrcpt","X.log10.bm.","cor","cor_ci.lb","cor_ci.ub"
-0.111876337302089,0.175163793675665,-0.455191064301796,0.231438389697619,-0.47240524402556,0.248652569421383,1,0.771102461331651,-0.111411902547649,-0.426156703438096,0.227392811799851
-0.111955159143664,0.174743858093579,-0.454446827526657,0.230536509239329,-0.471700393608423,0.247790075321094,1,0.772058733443071,-0.111489745320533,-0.425547434033975,0.226537390118195
-0.112033807808838,0.174325375779912,-0.453705265928877,0.2296376503112,-0.470998257444469,0.246930641826792,1,0.773012904566243,-0.11156741570447,-0.424939970699044,0.225684486458453
-0.112112284056902,0.173908343014753,-0.452966372976856,0.228741804863052,-0.470298828669887,0.246074260556083,1,0.773964983912932,-0.111644914457363,-0.424334312529753,0.224834097840439
-0.112190588642162,0.17349275611431,-0.452230142204802,0.227848964920477,-0.46960210048169,0.245220923197366,1,0.77491498063445,-0.111722242332131,-0.423730458642825,0.223986221310529
-0.112268722313988,0.173078611430606,-0.451496567212178,0.226959122584202,-0.46890806613714,0.244370621509164,1,0.775862903822188,-0.111799400076761,-0.42312840817514,0.22314085394153
-0.112346685816851,0.17266590535118,-0.450765641663165,0.226072270029463,-0.468216718953173,0.243523347319471,1,0.776808762508134,-0.111876388434341,-0.422528160283614,0.222297992832547
-0.11242447989037,0.17225463429879,-0.450037359286117,0.225188399505377,-0.467528052305835,0.242679092525095,1,0.777752565665394,-0.111953208143111,-0.421929714145081,0.221457635108851
-0.112502105269352,0.171844794731125,-0.449311713873036,0.224307503334332,-0.466842059629716,0.241837849091012,1,0.778694322208696,-0.1120298599365,-0.42133306895618,0.220619777921756
-0.112579562683834,0.171436383140506,-0.448588699279035,0.223429573911367,-0.466158734417395,0.240999609049726,1,0.779634040994904,-0.112106344543171,-0.420738223933229,0.219784418448475
-0.112656852859125,0.171029396053601,-0.44786830942182,0.22255460370357,-0.465478070218883,0.240164364500633,1,0.780571730823509,-0.112182662687058,-0.42014517831211,0.218951553892001
-0.112733976515845,0.17062383003114,-0.447150538281162,0.221682585249473,-0.464800060641076,0.239332107609386,1,0.781507400437131,-0.112258815087413,-0.419553931348149,0.218121181480964
-0.112810934369966,0.170219681667627,-0.446435379898387,0.220813511158455,-0.464124699347208,0.238502830607275,1,0.782441058522001,-0.112334802458838,-0.418964482315994,0.217293298469505
-0.112887727132855,0.169816947591062,-0.445722828375862,0.219947374110152,-0.463451980056311,0.237676525790601,1,0.783372713708452,-0.112410625511334,-0.418376830509501,0.216467902137138
-0.112964355511308,0.16941562446266,-0.445012877876485,0.219084166853869,-0.46278189654268,0.236853185520064,1,0.784302374571392,-0.112486284950333,-0.417790975241604,0.215644989788621
-0.113040820207592,0.169015708976574,-0.44430552262318,0.218223882207997,-0.462114442635335,0.236032802220151,1,0.78523004963078,-0.112561781476742,-0.417206915844203,0.214824558753815
-0.113117121919484,0.168617197859619,-0.443600756898401,0.217366513059433,-0.461449612217498,0.235215368378529,1,0.786155747352093,-0.112637115786977,-0.416624651668036,0.214006606387554
-0.113193261340309,0.168220087870999,-0.44289857504363,0.216512052363011,-0.460787399226067,0.234400876545448,1,0.787079476146794,-0.112712288573008,-0.416044182082561,0.21319113006951
-0.113269239158977,0.167824375802038,-0.442198971458886,0.215660493140933,-0.460127797651092,0.233589319333138,1,0.788001244372783,-0.11278730052239,-0.415465506475832,0.212378127204054
-0.113345056060019,0.167430058475909,-0.441501940602237,0.214811828482198,-0.459470801535262,0.232780689415223,1,0.788921060334857,-0.112862152318303,-0.414888624254377,0.211567595220118
-0.113420712723629,0.167037132747371,-0.440807476989311,0.213966051542053,-0.45881640497339,0.231974979526131,1,0.789838932285159,-0.11293684463959,-0.414313534843072,0.210759531571064
-0.113496209825695,0.166645595502496,-0.440115575192818,0.213123155541427,-0.458164602111904,0.231172182460514,1,0.790754868423615,-0.113011378160792,-0.413740237685021,0.209953933734541
-0.113571548037839,0.166255443658417,-0.439426229842065,0.212283133766388,-0.457515387148342,0.230372291072664,1,0.791668876898384,-0.113085753552187,-0.413168732241429,0.209150799212347
-0.113646728027449,0.165866674163059,-0.438739435622485,0.211445979567587,-0.456868754330846,0.229575298275948,1,0.792580965806285,-0.113159971479822,-0.412599017991476,0.208350125530291
-0.11372175045772,0.165479283994882,-0.438055187275165,0.210611686359724,-0.45622469795767,0.228781197042229,1,0.793491143193229,-0.11323403260555,-0.412031094432196,0.207551910238055
-0.113796615987685,0.165093270162625,-0.437373479596371,0.209780247621001,-0.455583212376678,0.227989980401307,1,0.794399417054649,-0.113307937587067,-0.411464961078343,0.206756150909049
-0.11387132527225,0.164708629705049,-0.43669430743709,0.208951656892591,-0.454944291984856,0.227201641440357,1,0.795305795335914,-0.113381687077945,-0.410900617462274,0.205962845140274
-0.113945878962229,0.164325359690685,-0.436017665702562,0.208125907778104,-0.454307931227825,0.226416173303367,1,0.796210285932753,-0.113455281727665,-0.410338063133813,0.205171990552181
-0.11402027770438,0.16394345721758,-0.435343549351819,0.20730299394306,-0.45367412459935,0.225633569190591,1,0.797112896691666,-0.113528722181655,-0.409777297660126,0.204383584788521
-0.114094522141434,0.163562919413047,-0.434671953397234,0.206482909114365,-0.453042866640865,0.224853822357996,1,0.798013635410329,-0.113602009081319,-0.409218320625594,0.203597625516212
-0.114168612912135,0.163183743433418,-0.434002872904059,0.20566564707979,-0.452414151940988,0.224076926116719,1,0.798912509838002,-0.113675143064075,-0.408661131631681,0.202814110425188
-0.114242550651264,0.162805926463796,-0.433336302989981,0.204851201687452,-0.451787975135052,0.223302873832523,1,0.799809527675925,-0.113748124763383,-0.408105730296805,0.202033037228258
-0.114316335989682,0.162429465717808,-0.43267223882467,0.204039566845305,-0.451164330904626,0.222531658925261,1,0.800704696577721,-0.113820954808783,-0.407552116256207,0.201254403660956
-0.114389969554354,0.162054358437364,-0.432010675629331,0.203230736520624,-0.45054321397705,0.221763274868343,1,0.80159802414978,-0.113893633825922,-0.407000289161819,0.200478207481402
-0.114463451968384,0.161680601892411,-0.431351608676267,0.2024247047395,-0.449924619124968,0.220997715188201,1,0.802489517951651,-0.11396616243659,-0.406450248682133,0.199704446470147
-0.114536783851047,0.161308193380695,-0.430695033288432,0.201621465586338,-0.449308541165863,0.220234973463768,1,0.803379185496425,-0.11403854125875,-0.405901994502064,0.198933118430032
-0.114609965817822,0.160937130227522,-0.430040944838998,0.200821013203355,-0.448694974961596,0.219475043325953,1,0.804267034251114,-0.11411077090657,-0.405355526322823,0.198164221186033
-0.114682998480417,0.160567409785517,-0.429389338750914,0.20002334179008,-0.44808391541795,0.218717918457116,1,0.80515307163703,-0.114182851990451,-0.404810843861775,0.197397752585119
-0.114755882446807,0.160199029434388,-0.428740210496479,0.199228445602865,-0.447475357484176,0.217963592590562,1,0.806037305030152,-0.114254785117064,-0.404267946852308,0.196633710496092
-0.11482861832126,0.159831986580693,-0.428093555596907,0.198436318954388,-0.446869296152536,0.217212059510017,1,0.806919741761501,-0.114326570889374,-0.403726835043695,0.195872092809447
-0.114901206704367,0.159466278657605,-0.4274493696219,0.197646956213167,-0.446265726457859,0.216463313049126,1,0.807800389117499,-0.114398209906673,-0.403187508200959,0.195112897437209
-0.114973648193074,0.159101903124676,-0.42680764818922,0.196860351803073,-0.445664643477092,0.215717347090944,1,0.808679254340332,-0.114469702764609,-0.402649966104731,0.194356122312788
-0.11504594338071,0.158738857467612,-0.426168386964267,0.196076500202848,-0.445066042328852,0.214974155567433,1,0.809556344628308,-0.114541050055218,-0.402114208551114,0.193601765390822
-0.115118092857016,0.158377139198038,-0.425531581659657,0.195295395945624,-0.444469918172992,0.21423373245896,1,0.810431667136211,-0.114612252366947,-0.401580235351543,0.192849824647021
-0.115190097208176,0.158016745853268,-0.4248972280348,0.194517033618448,-0.443876266210155,0.213496071793803,1,0.811305228975651,-0.114683310284692,-0.401048046332645,0.192100298078014
-0.115261957016841,0.157657674996083,-0.424265321895484,0.193741407861802,-0.44328508168134,0.212761167647658,1,0.812177037215407,-0.114754224389817,-0.400517641336094,0.19135318370119
-0.115333672862162,0.157299924214498,-0.423635859093457,0.192968513369133,-0.442696359867468,0.212029014143144,1,0.813047098881776,-0.114824995260189,-0.399989020218472,0.190608479554541
-0.115405245319816,0.15694349112154,-0.423008835526016,0.192198344886384,-0.44211009608895,0.211299605449318,1,0.813915420958911,-0.114895623470203,-0.399462182851124,0.189866183696503
-0.115476674962034,0.156588373355025,-0.422384247135594,0.191430897211526,-0.441526285705257,0.210572935781189,1,0.814782010389153,-0.114966109590811,-0.398937129120016,0.189126294205801
-0.115547962357627,0.156234568577329,-0.421762089909346,0.190666165194091,-0.440944924114492,0.209848999399237,1,0.815646874073372,-0.115036454189549,-0.398413858925583,0.188388809181278
-0.115619108072017,0.155882074475173,-0.421142359878746,0.189904143734712,-0.440366006752968,0.209127790608934,1,0.816510018871287,-0.115106657830563,-0.397892372182592,0.187653726741744
-0.115690112667259,0.155530888759394,-0.420525053119177,0.189144827784658,-0.439789529094784,0.208409303760265,1,0.817371451601804,-0.115176721074638,-0.397372668819986,0.186921045025807
-0.115760976702072,0.155181009164731,-0.419910165749524,0.18838821234538,-0.439215486651401,0.207693533247257,1,0.818231179043326,-0.115246644479225,-0.396854748780741,0.186190762191713
-0.115831700731861,0.154832433449602,-0.419297693931776,0.187634292468054,-0.43864387497123,0.206980473507508,1,0.819089207934087,-0.115316428598462,-0.396338612021714,0.185462876417178
-0.115902285308748,0.154485159395889,-0.418687633870619,0.186883063253123,-0.438074689639212,0.206270119021715,1,0.819945544972456,-0.115386073983209,-0.395824258513494,0.184737385899222
-0.115972730981595,0.154139184808715,-0.418079981813039,0.18613451984985,-0.437507926276404,0.205562464313215,1,0.82080019681726,-0.115455581181066,-0.395311688240249,0.184014288854009
-0.116043038296028,0.153794507516233,-0.41747473404792,0.185388657455863,-0.43694358053957,0.204857503947513,1,0.82165317008809,-0.115524950736402,-0.394800901199575,0.183293583516667
-0.116113207794468,0.153451125369408,-0.416871886905648,0.184645471316713,-0.436381648120766,0.204155232531831,1,0.822504471365611,-0.115594183190381,-0.394291897402339,0.182575268141131
-0.116183240016148,0.1531090362418,-0.416271436757715,0.183904956725419,-0.435822124746938,0.203455644714642,1,0.823354107191864,-0.115663279080986,-0.393784676872528,0.181859340999965
-0.116253135497146,0.152768238029355,-0.415673380016324,0.183167109022031,-0.435265006179512,0.202758735185219,1,0.82420208407057,-0.115732238943042,-0.393279239647092,0.181145800384191
-0.116322894770406,0.152428728650185,-0.415077713133997,0.182431923593186,-0.434710288213991,0.20206449867318,1,0.825048408467428,-0.115801063308246,-0.392775585775786,0.180434644603123
-0.116392518365759,0.152090506044362,-0.414484432603179,0.181699395871662,-0.434157966679554,0.201372929948037,1,0.825893086810411,-0.115869752705186,-0.392273715321011,0.179725871984185
-0.116462006809953,0.151753568173701,-0.413893534955851,0.180969521335945,-0.433608037438656,0.20068402381875,1,0.826736125490058,-0.115938307659367,-0.391773628357659,0.179019480872742
-0.116531360626675,0.151417913021553,-0.413305016763138,0.180242295509788,-0.433060496386626,0.199997775133276,1,0.827577530859765,-0.116006728693235,-0.391275324972944,0.178315469631921
-0.116600580336573,0.151083538592593,-0.412718874634922,0.179517713961776,-0.432515339451277,0.199314178778131,1,0.828417309236071,-0.116075016326202,-0.39077880526625,0.177613836642436
-0.11666966645728,0.150750442912607,-0.412135105219451,0.178795772304891,-0.431972562592504,0.198633229677944,1,0.829255466898946,-0.116143171074667,-0.390284069348962,0.176914580302408
-0.116738619503439,0.150418624028289,-0.411553705202957,0.178076466196079,-0.431432161801898,0.19795492279502,1,0.830092010092069,-0.116211193452041,-0.389791117344305,0.176217699027185
-0.116807439986724,0.15008808000703,-0.410974671309269,0.17735979133582,-0.43089413310235,0.197279253128901,1,0.830926945023106,-0.116279083968768,-0.389299949387174,0.175523191249164
-0.116876128415865,0.149758808936706,-0.410398000299425,0.176645743467695,-0.430358472547662,0.196606215715933,1,0.831760277863993,-0.116346843132352,-0.388810565623974,0.174831055417606
-0.116944685296666,0.14943080892548,-0.409823688971293,0.175934318377961,-0.429825176222163,0.195935805628831,1,0.832592014751203,-0.116414471447375,-0.388322966212448,0.174141289998455
-0.117013111132034,0.149104078101585,-0.409251734159187,0.17522551189512,-0.429294240240318,0.195268017976251,1,0.83342216178602,-0.116481969415521,-0.387837151321507,0.17345389347415
-0.117081406421995,0.148778614613126,-0.408682132733486,0.174519319889497,-0.428765660746347,0.194602847902357,1,0.834250725034807,-0.116549337535598,-0.387353121131065,0.172768864343446
-0.11714957166372,0.14845441662787,-0.408114881600249,0.173815738272809,-0.42823943391384,0.1939402905864,1,0.835077710529273,-0.116616576303562,-0.386870875831861,0.172086201121218
-0.117217607351545,0.148131482333043,-0.40754997770084,0.17311476299775,-0.427715555945377,0.193280341242287,1,0.835903124266736,-0.116683686212535,-0.386390415625292,0.171405902338281
-0.117285513976993,0.147809809935124,-0.406987418011546,0.17241639005756,-0.42719402307215,0.192622995118165,1,0.836726972210381,-0.116750667752828,-0.385911740723234,0.170727966541196
-0.117353292028794,0.147489397659642,-0.406427199543198,0.171720615485611,-0.426674831553581,0.191968247495993,1,0.837549260289524,-0.116817521411966,-0.385434851347871,0.17005239229208
-0.117420941992908,0.147170243750973,-0.405869319340796,0.17102743535498,-0.426157977676947,0.191316093691131,1,0.838369994399863,-0.116884247674702,-0.384959747731513,0.169379178168413
-0.117488464352545,0.146852346472134,-0.405313774483125,0.170336845778035,-0.425643457757005,0.190666529051915,1,0.839189180403737,-0.116950847023043,-0.384486430116425,0.168708322762847
-0.117555859588186,0.146535704104584,-0.404760562082389,0.169648842906018,-0.425131268135621,0.19001954895925,1,0.840006824130369,-0.117017319936271,-0.384014898754642,0.16803982468301
-0.117623128177602,0.146220314948019,-0.404209679283824,0.168963422928619,-0.424621405181394,0.189375148826189,1,0.840822931376124,-0.117083666890961,-0.383545153907789,0.167373682551307
-0.117690270595878,0.145906177320171,-0.403661123265328,0.168280582073572,-0.424113865289287,0.18873332409753,1,0.84163750790475,-0.117149888361,-0.383077195846903,0.166709895004728
-0.117757287315429,0.145593289556606,-0.403114891237087,0.16760031660623,-0.423608644880256,0.188094070249399,1,0.842450559447624,-0.117215984817612,-0.382611024852244,0.166048460694645
-0.117824178806021,0.145281650010522,-0.402570980441198,0.166922622829156,-0.423105740400889,0.187457382788846,1,0.843262091703993,-0.117281956729376,-0.382146641213115,0.165389378286615
-0.117890945534794,0.144971257052553,-0.402029388151296,0.166247497081707,-0.422605148323028,0.18682325725344,1,0.844072110341215,-0.117347804562243,-0.381684045227675,0.164732646460176
-0.117957587966277,0.144662109070559,-0.401490111672178,0.165574935739624,-0.422106865143415,0.18619168921086,1,0.844880620994996,-0.117413528779558,-0.381223237202747,0.164078263908643
-0.11802410656241,0.144354204469436,-0.400953148339436,0.164904935214615,-0.421610887383321,0.185562674258501,1,0.845687629269623,-0.117479129842079,-0.380764217453638,0.16342622933891
-0.118090501782563,0.144047541670909,-0.400418495519077,0.164237491953951,-0.421117211588189,0.184936208023063,1,0.846493140738203,-0.117544608207998,-0.380306986303939,0.162776541471238
-0.118156774083554,0.143742119113335,-0.399886150607156,0.163572602440049,-0.420625834327268,0.184312286160161,1,0.847297160942886,-0.117609964332957,-0.379851544085343,0.162129199039052
-0.118222923919668,0.143437935251503,-0.399356111029402,0.162910263190065,-0.420136752193258,0.183690904353921,1,0.848099695395101,-0.117675198670068,-0.379397891137444,0.161484200788729
-0.118288951742679,0.143134988556435,-0.398828374240844,0.162250470755486,-0.419649961801946,0.183072058316588,1,0.848900749575778,-0.117740311669931,-0.378946027807546,0.160841545479392
-0.118354858001862,0.142833277515187,-0.398302937725443,0.161593221721719,-0.419165459791856,0.182455743788132,1,0.849700328935575,-0.117805303780656,-0.37849595445047,0.160201231882698
-0.118420643144018,0.142532800630651,-0.397779798995721,0.160938512707686,-0.418683242823889,0.181841956535853,1,0.850498438895098,-0.117870175447876,-0.378047671428351,0.159563258782625
-0.118486307613487,0.142233556421355,-0.397258955592388,0.160286340365413,-0.418203307580967,0.181230692353992,1,0.851295084845125,-0.117934927114769,-0.377601179110444,0.158927624975258
-0.118551851852171,0.141935543421264,-0.39674040508397,0.159636701379628,-0.417725650767683,0.180621947063342,1,0.852090272146823,-0.117999559222076,-0.377156477872924,0.158294329268574
-0.118617276299546,0.141638760179587,-0.396224145066442,0.158989592467351,-0.41725026910995,0.180015716510858,1,0.852884006131961,-0.118064072208116,-0.376713568098682,0.157663370482225
-0.118682581392684,0.141343205260571,-0.395710173162856,0.158345010377487,-0.416777159354644,0.179411996569275,1,0.853676292103132,-0.118128466508805,-0.376272450177121,0.157034747447321
-0.118747767566271,0.14104887724331,-0.395198487022969,0.157702951890427,-0.416306318269261,0.178810783136719,1,0.854467135333957,-0.118192742557675,-0.375833124503959,0.15640845900621
-0.11881283525262,0.140755774721543,-0.394689084322879,0.157063413817638,-0.415837742641568,0.178212072136328,1,0.855256541069304,-0.118256900785892,-0.375395591481016,0.155784504012258
-0.118877784881693,0.14046389630346,-0.394181962764644,0.156426393001259,-0.415371429279251,0.177615859515865,1,0.856044514525488,-0.118320941622267,-0.37495985151601,0.155162881329623
-0.118942616881113,0.140173240611502,-0.393677120075925,0.155791886313698,-0.414907375009573,0.177022141247346,1,0.856831060890487,-0.118384865493282,-0.374525905022348,0.154543589833039
-0.119007331676188,0.139883806282163,-0.393174554009606,0.155159890657229,-0.414445576679031,0.176430913326654,1,0.857616185324137,-0.118448672823099,-0.374093752418916,0.153926628407581
-0.11907192968992,0.139595591965796,-0.39267426234343,0.154530402963589,-0.413986031153006,0.175842171773166,1,0.858399892958346,-0.118512364033583,-0.373663394129868,0.153311995948447
-0.119136411343027,0.139308596326413,-0.392176242879625,0.153903420193571,-0.413528735315429,0.175255912629375,1,0.859182188897285,-0.118575939544313,-0.373234830584414,0.152699691360725
-0.119200777053956,0.13902281804149,-0.391680493444541,0.153278939336628,-0.413073686068434,0.174672131960521,1,0.859963078217595,-0.118639399772604,-0.372808062216603,0.152089713559169
-0.119265027238903,0.138738255801767,-0.391187011888271,0.152656957410465,-0.412620880332018,0.174090825854212,1,0.860742565968579,-0.118702745133517,-0.372383089465111,0.15148206146796
-0.119329162311825,0.138454908311056,-0.39069579608429,0.15203747146064,-0.412170315043706,0.173511990420056,1,0.861520657172405,-0.118765976039883,-0.371959912773021,0.150876734020483
-0.119393182684459,0.138172774286039,-0.390206843929078,0.151420478560159,-0.411721987158211,0.172935621789292,1,0.862297356824291,-0.11882909290231,-0.371538532587607,0.150273730159087
-0.119457088766337,0.137891852456075,-0.389720153341756,0.150805975809081,-0.411275893647097,0.172361716114422,1,0.863072669892705,-0.118892096129206,-0.371118949360111,0.149673048834852
-0.119520880964801,0.137612141563001,-0.389235722263712,0.150193960334109,-0.410832031498443,0.171790269568841,1,0.863846601319553,-0.118954986126793,-0.370701163545526,0.149074689007356
-0.11958455968502,0.137333640360937,-0.388753548658234,0.149584429288194,-0.410390397716515,0.171221278346475,1,0.864619156020366,-0.119017763299119,-0.370285175602369,0.148478649644432
-0.119648125330003,0.137056347616088,-0.388273630510137,0.148977379850131,-0.409950989321422,0.170654738661416,1,0.865390338884491,-0.119080428048078,-0.369870985992459,0.147884929721932
-0.119711578300618,0.136780262106546,-0.387795965825396,0.148372809224161,-0.409513803348794,0.170090646747558,1,0.866160154775274,-0.119142980773424,-0.36945859518069,0.147293528223485
-0.119774918995603,0.136505382622097,-0.387320552630774,0.147770714639567,-0.409078836849446,0.169528998858239,1,0.866928608530246,-0.119205421872784,-0.369048003634808,0.146704444140259
-0.119838147811585,0.136231707964024,-0.38684738897345,0.147171093350279,-0.408646086889051,0.16896979126588,1,0.867695704961303,-0.119267751741676,-0.368639211825178,0.146117676470712
-0.119901265143093,0.135959236944905,-0.386376472920654,0.146573942634468,-0.408215550547809,0.168413020261624,1,0.868461448854889,-0.119329970773521,-0.368232220224555,0.145533224220353
-0.11996427138257,0.135687968388423,-0.385907802559288,0.145979259794148,-0.407787224920122,0.167858682154983,1,0.869225844972173,-0.119392079359662,-0.367827029307858,0.144951086401491
-0.120027166920394,0.135417901129166,-0.385441375995565,0.145387042154778,-0.407361107114268,0.167306773273481,1,0.86998889804923,-0.119454077889372,-0.367423639551928,0.144371262032991
-0.120089952144886,0.135149034012431,-0.38497719135463,0.144797287064858,-0.406937194252071,0.166757289962299,1,0.870750612797214,-0.119515966749878,-0.367022051435303,0.143793750140026
-0.12015262744233,0.134881365894028,-0.384515246780193,0.144209991895534,-0.406515483468585,0.166210228583926,1,0.871510993902533,-0.119577746326364,-0.36662226543798,0.143218549753825
-0.120215193196982,0.13461489564008,-0.384055540434156,0.143625154040192,-0.406095971911765,0.165665585517801,1,0.872270046027022,-0.119639417001995,-0.366224282041175,0.142645659911421
-0.120277649791089,0.134349622126832,-0.383598070496245,0.143042770914066,-0.405678656742148,0.165123357159969,1,0.873027773808118,-0.119700979157925,-0.36582810172709,0.142075079655402
-0.1203399976049,0.13408554424045,-0.383142835163633,0.142462839953833,-0.405263535132532,0.164583539922732,1,0.873784181859024,-0.119762433173317,-0.365433724978672,0.141506808033654
-0.120402237016679,0.133822660876825,-0.382689832650573,0.141885358617215,-0.404850604267657,0.164046130234299,1,0.874539274768881,-0.119823779425347,-0.365041152279369,0.140940844099105
-0.120464368402722,0.133560970941378,-0.382239061188024,0.141310324382579,-0.404439861343886,0.163511124538442,1,0.875293057102935,-0.11988501828923,-0.364650384112894,0.140377186909473
-0.12052639213737,0.133300473348861,-0.38179051902328,0.14073773474854,-0.404031303568891,0.162978519294151,1,0.876045533402703,-0.119946150138224,-0.364261420962978,0.139815835527004
-0.120588308593019,0.133041167023162,-0.381344204419595,0.140167587233557,-0.403624928161332,0.162448310975294,1,0.876796708186136,-0.120007175343649,-0.363874263313126,0.139256789018215
-0.120650118140138,0.132783050897106,-0.380900115655815,0.139599879375539,-0.403220732350547,0.161920496070271,1,0.87754658594778,-0.120068094274896,-0.363488911646371,0.138700046453633
-0.12071182114728,0.13252612391226,-0.380458251026002,0.139034608731443,-0.402818713376236,0.161395071081677,1,0.878295171158944,-0.120128907299445,-0.363105366445028,0.138145606907533
