"pred","se","ci.lb","ci.ub","pi.lb","pi.ub","X.intrcpt","X.log10.fal.","cor","cor_ci.lb","cor_ci.ub"
-0.306435319605449,0.241128161682883,-0.779037832162251,0.166167192951353,-0.852345925010664,0.239475285799766,1,1.48429983934679,-0.297190710529728,-0.652154099808287,0.164654520497207
-0.305822752475128,0.240707946752248,-0.777601658902119,0.165956153951864,-0.851020506293257,0.239375001343002,1,1.48456344753813,-0.296632145131996,-0.651327964978246,0.164449195867803
-0.305210556935444,0.240288202107789,-0.776166778976591,0.165745665105703,-0.849696568967118,0.23927545509623,1,1.48482689582155,-0.296073715723969,-0.650501029195036,0.164244392298562
-0.30459873253585,0.239868928178051,-0.774733192775055,0.165535727703354,-0.848374113482151,0.23917664841045,1,1.48509018439094,-0.295515422571713,-0.649673295937599,0.164040111173025
-0.303987278826615,0.239450125396225,-0.773300900696815,0.165326343043585,-0.847053140294459,0.239078582641228,1,1.48535331343983,-0.294957265940624,-0.648844768702774,0.163836353882591
-0.303376195358826,0.239031794200162,-0.771869903151134,0.165117512433482,-0.84573364986634,0.238981259148689,1,1.48561628316139,-0.294399246095433,-0.648015451005316,0.163633121826558
-0.302765481684382,0.238613935032401,-0.770440200557269,0.164909237188504,-0.844415642666283,0.238884679297519,1,1.48587909374848,-0.293841363300206,-0.64718534637793,0.163430416412167
-0.302155137356,0.238196548340177,-0.7690117933445,0.164701518632501,-0.843099119168952,0.238788844456952,1,1.48614174539356,-0.293283617818345,-0.646354458371283,0.16322823905463
-0.301545161927203,0.237779634575449,-0.767584681952178,0.164494358097771,-0.841784079855183,0.238693756000777,1,1.48640423828877,-0.292726009912586,-0.645522790554037,0.163026591177185
-0.300935554952328,0.237363194194922,-0.766158866829762,0.164287756925106,-0.84047052521199,0.238599415307334,1,1.48666657262589,-0.292168539845006,-0.644690346512877,0.162825474211135
-0.300326315986515,0.236947227660069,-0.764734348436863,0.164081716463834,-0.839158455732549,0.238505823759519,1,1.48692874859637,-0.291611207877017,-0.643857129852536,0.162624889595896
-0.299717444585711,0.23653173543714,-0.763311127243261,0.163876238071839,-0.837847871916182,0.23841298274476,1,1.48719076639129,-0.291054014269371,-0.643023144195806,0.162424838779018
-0.299108940306667,0.236116717997201,-0.76188920372898,0.163671323115647,-0.836538774268377,0.238320893655044,1,1.48745262620139,-0.290496959282157,-0.64218839318359,0.162225323216268
-0.298500802706932,0.23570217581613,-0.760468578384274,0.16346697297041,-0.835231163300738,0.238229557886874,1,1.48771432821709,-0.289940043174807,-0.64135288047489,0.162026344371611
-0.29789303134486,0.235288109374676,-0.759049251709745,0.163263189020025,-0.833925039531043,0.238138976841324,1,1.48797587262843,-0.289383266206091,-0.640516609746882,0.161827903717335
-0.297285625779597,0.234874519158435,-0.757631224216291,0.163059972657098,-0.832620403483161,0.238049151923968,1,1.48823725962512,-0.288826628634124,-0.639679584694883,0.161630002734012
-0.296678585571086,0.23446140565791,-0.756214496425225,0.162857325283052,-0.831317255687108,0.237960084544936,1,1.48849848939655,-0.288270130716358,-0.63884180903243,0.161432642910603
-0.296071910280066,0.23404876936851,-0.754799068868266,0.162655248308135,-0.830015596679006,0.237871776118875,1,1.48875956213174,-0.287713772709592,-0.638003286491269,0.161235825744471
-0.295465599468065,0.233636610790579,-0.753384942087602,0.162453743151471,-0.828715427001085,0.237784228064954,1,1.48902047801937,-0.287157554869968,-0.637164020821398,0.161039552741429
-0.294859652697402,0.233224930429417,-0.751972116635919,0.162252811241115,-0.82741674720167,0.237697441806866,1,1.4892812372478,-0.28660147745297,-0.636324015791081,0.160843825415793
-0.294254069531184,0.232813728795301,-0.75056059307645,0.162052454014081,-0.826119557835184,0.237611418772815,1,1.48954184000504,-0.28604554071343,-0.635483275186885,0.160648645290414
-0.293648849533303,0.232403006403507,-0.749150371983008,0.161852672916401,-0.824823859462126,0.237526160395519,1,1.48980228647875,-0.285489744905524,-0.634641802813692,0.160454013896732
-0.293043992268437,0.231992763774336,-0.747741453940044,0.161653469403171,-0.823529652649082,0.237441668112208,1,1.49006257685628,-0.284934090282776,-0.633799602494742,0.160259932774826
-0.292439497302044,0.231583001433129,-0.746333839542664,0.161454844938576,-0.822236937968693,0.237357943364605,1,1.49032271132461,-0.284378577098055,-0.632956678071636,0.160066403473437
-0.291835364200363,0.23117371991029,-0.744927529396682,0.161256800995956,-0.820945715999658,0.237274987598933,1,1.49058269007042,-0.283823205603579,-0.632113033404373,0.15987342755003
-0.291231592530413,0.230764919741321,-0.743522524118678,0.161059339057853,-0.819655987326742,0.237192802265917,1,1.49084251328003,-0.283267976050917,-0.631268672371386,0.159681006570847
-0.290628181859988,0.230356601466823,-0.742118824336008,0.160862460616032,-0.818367752540731,0.237111388820756,1,1.49110218113943,-0.282712888690983,-0.630423598869541,0.159489142110926
-0.290025131757658,0.229948765632539,-0.740716430686877,0.160666167171561,-0.817081012238459,0.237030748723144,1,1.49136169383427,-0.282157943774045,-0.629577816814187,0.159297835754175
-0.289422441792764,0.229541412789363,-0.739315343820358,0.160470460234829,-0.815795767022772,0.236950883437244,1,1.4916210515499,-0.28160314154972,-0.628731330139166,0.159107089093398
-0.288820111535421,0.229134543493369,-0.737915564396452,0.160275341325609,-0.814512017502538,0.236871794431696,1,1.49188025447129,-0.281048482266978,-0.627884142796845,0.15891690373035
-0.288218140556511,0.228728158305826,-0.736517093086105,0.160080811973084,-0.813229764292612,0.23679348317959,1,1.49213930278312,-0.280493966174139,-0.627036258758128,0.158727281275769
