"cell_id","Bat_species","Sex","Lat_c","Long_c","FAL_mean","wFAL_mean","FAL_n","wFAL_n","fal","Tmax","Summer_precipitation","Tmin"
55135,"Barbastella barbastellus","male",42.2865559736954,2.30889926454537,38.8333333333333,38.8333333333333,3,3,39,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Myotis crypticus","female",42.2865559736954,2.30889926454537,39.1,39.1,1,1,39.3,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Myotis emarginatus","male",42.2865559736954,2.30889926454537,39.7,39.7,1,1,40.4,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Pipistrellus kuhlii","female",42.2865559736954,2.30889926454537,34.05,34.05,2,2,33.8,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Pipistrellus pipistrellus","male",42.2865559736954,2.30889926454537,31.4,31.4,1,1,30.5,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Plecotus auritus","male",42.2865559736954,2.30889926454537,41,41,1,1,39,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Rhinolophus ferrumequinum","female",42.2865559736954,2.30889926454537,59.4,59.4,1,1,58.4,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Rhinolophus ferrumequinum","male",42.2865559736954,2.30889926454537,56.7,56.7,3,3,58.4,23.6315673828125,3106.55859375,-1.9498291015625
55135,"Rhinolophus hipposideros","male",42.2865559736954,2.30889926454537,36.4333333333333,36.4333333333333,3,3,37,23.6315673828125,3106.55859375,-1.9498291015625
55136,"Barbastella barbastellus","female",42.2996344736865,2.4188285802303,40.4,40.4,1,1,39,25.2782470703125,2720.7666015625,-0.459179687499955
55136,"Plecotus auritus","female",42.2996344736865,2.4188285802303,41.4,41.4,1,1,39,25.2782470703125,2720.7666015625,-0.459179687499955
55136,"Plecotus auritus","male",42.2996344736865,2.4188285802303,38.1,38.1,1,1,39,25.2782470703125,2720.7666015625,-0.459179687499955
55138,"Barbastella barbastellus","female",42.3252276413102,2.63885495735638,40.15,40.15,2,2,39,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Barbastella barbastellus","male",42.3252276413102,2.63885495735638,39.95,39.95,2,2,39,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Eptesicus serotinus","male",42.3252276413102,2.63885495735638,52.3,52.3,1,1,53,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Hypsugo savii","female",42.3252276413102,2.63885495735638,33.7,33.7,1,1,34.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Hypsugo savii","male",42.3252276413102,2.63885495735638,33.505,33.505,20,20,34.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Myotis emarginatus","male",42.3252276413102,2.63885495735638,39.1,39.1,1,1,40.4,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Pipistrellus pipistrellus","male",42.3252276413102,2.63885495735638,30.7083333333333,30.7083333333333,12,12,30.5,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Plecotus auritus","female",42.3252276413102,2.63885495735638,40,40,1,1,39,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Plecotus auritus","male",42.3252276413102,2.63885495735638,39.55,39.55,2,2,39,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Plecotus austriacus","male",42.3252276413102,2.63885495735638,40.025,40.025,4,4,40,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Rhinolophus ferrumequinum","female",42.3252276413102,2.63885495735638,55.7,55.7,1,1,58.4,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Rhinolophus ferrumequinum","male",42.3252276413102,2.63885495735638,56.7,56.7,1,1,58.4,24.6673583984375,2663.42041015625,-0.7093505859375
55138,"Rhinolophus hipposideros","male",42.3252276413102,2.63885495735638,35.6,35.6,2,2,37,24.6673583984375,2663.42041015625,-0.7093505859375
55164,"Hypsugo savii","female",42.7557613751365,10.2089257849119,31.6,31.6,1,1,34.5,24.522509765625,1128.69738769531,9.50095214843753
55164,"Hypsugo savii","male",42.7557613751365,10.2089257849119,32.2333333333333,32.2333333333333,3,3,34.5,24.522509765625,1128.69738769531,9.50095214843753
55248,"Plecotus austriacus","female",41.4024293314181,23.0690925244951,39.75,39.75,2,2,40,26.2836181640625,1171.19458007812,-3.7884521484375
55248,"Plecotus austriacus","male",41.4024293314181,23.0690925244951,39.4,39.4,1,1,40,26.2836181640625,1171.19458007812,-3.7884521484375
