"pred","se","ci.lb","ci.ub","pi.lb","pi.ub","X.intrcpt","X.log10.fal.","cor","cor_ci.lb","cor_ci.ub"
-0.181645889522292,0.166203168910172,-0.507398114702656,0.144106335658072,-0.816798739984466,0.453506960939881,1,1.48429983934679,-0.179674093466346,-0.467915458803523,0.143117018159848
-0.181604028883914,0.165893062231678,-0.506748456143064,0.143540398375236,-0.816445371124593,0.453237313356764,1,1.48469732771805,-0.179633583901082,-0.467407885433658,0.142562627832792
-0.181562206523487,0.165583702871449,-0.50610030057831,0.142975887531335,-0.816093218951566,0.452968805904591,1,1.4850944526204,-0.17959311076993,-0.466901179063011,0.14200954571307
-0.181520422371072,0.165275091639922,-0.505453649526876,0.142412804784731,-0.815742281735632,0.452701436993487,1,1.48549121471796,-0.179552674007004,-0.466395343161411,0.141457774430487
-0.18147867635692,0.164967229354453,-0.504808504521006,0.141851151807165,-0.815392557748457,0.452435205034616,1,1.48588761467302,-0.179512273546593,-0.465890381206015,0.140907316622501
-0.181436968411474,0.164660116839311,-0.50416486710668,0.141290930283731,-0.815044045263121,0.452170108440172,1,1.48628365314606,-0.179471909323169,-0.465386296681299,0.14035817493422
-0.181395298465367,0.164353754925661,-0.503522738843585,0.140732141912852,-0.814696742554111,0.451906145623377,1,1.48667933079578,-0.179431581271379,-0.464883093079047,0.139810352018398
-0.181353666449419,0.164048144451538,-0.502882121305057,0.140174788406219,-0.814350647897293,0.451643314998454,1,1.48707464827904,-0.179391289326048,-0.464380773898307,0.139263850535392
-0.181312072294643,0.163743286261838,-0.502243016078078,0.139618871488792,-0.814005759569925,0.451381614980638,1,1.48746960625093,-0.179351033422177,-0.463879342645398,0.138718673153185
-0.181270515932237,0.163439181208287,-0.501605424763194,0.13906439289872,-0.813662075850618,0.451121043986144,1,1.48786420536476,-0.179310813494943,-0.46337880283386,0.138174822547328
-0.181228997293587,0.163135830149434,-0.500969348974521,0.138511354387347,-0.813319595019351,0.450861600432177,1,1.48825844627205,-0.179270629479699,-0.462879157984454,0.137632301400957
-0.181187516310266,0.162833233950621,-0.500334790339669,0.137959757719137,-0.812978315357438,0.450603282736906,1,1.48865232962255,-0.17923048131197,-0.462380411625121,0.137091112404749
-0.181146072914033,0.162531393483965,-0.499701750499712,0.137409604671646,-0.812638235147529,0.450346089319463,1,1.48904585606425,-0.179190368927459,-0.461882567290959,0.13655125825691
-0.181104667036832,0.162230309628337,-0.499070231109153,0.136860897035489,-0.812299352673597,0.450090018599933,1,1.48943902624337,-0.17915029226204,-0.461385628524202,0.136012741663155
-0.181063298610792,0.161929983269341,-0.498440233835873,0.136313636614289,-0.811961666220926,0.449835068999341,1,1.48983184080438,-0.179110251251758,-0.460889598874187,0.135475565336687
-0.181021967568227,0.16163041529929,-0.497811760361086,0.135767825224633,-0.811625174076097,0.449581238939644,1,1.49022430039001,-0.179070245832834,-0.460394481897326,0.134939731998166
-0.180980673841631,0.161331606617184,-0.497184812379295,0.135223464696033,-0.811289874526987,0.449328526843725,1,1.49061640564124,-0.179030275941657,-0.459900281157077,0.134405244375692
-0.180939417363684,0.161033558128683,-0.496559391598241,0.134680556870872,-0.810955765862743,0.449076931135375,1,1.49100815719731,-0.178990341514789,-0.459407000223908,0.133872105204766
-0.180898198067248,0.160736270746091,-0.495935499738865,0.13413910360437,-0.810622846373791,0.448826450239296,1,1.49139955569576,-0.178950442488961,-0.458914642675273,0.133340317228284
-0.180857015885363,0.160439745388318,-0.495313138535243,0.133599106764517,-0.810291114351805,0.448577082581078,1,1.49179060177237,-0.178910578801074,-0.458423212095563,0.132809883196482
-0.180815870751254,0.16014398298087,-0.494692309734555,0.133060568232047,-0.809960568089715,0.448328826587207,1,1.49218129606123,-0.178870750388199,-0.457932712076094,0.132280805866933
-0.180774762598323,0.15984898445581,-0.494073015097013,0.132523489900367,-0.809631205881684,0.448081680685037,1,1.49257163919471,-0.178830957187574,-0.457443146215047,0.13175308800449
-0.180733691360153,0.159554750751739,-0.493455256395826,0.13198787367552,-0.809303026023105,0.447835643302799,1,1.49296163180348,-0.178791199136606,-0.456954518117445,0.131226732381276
-0.180692656970505,0.159261282813764,-0.492839035417131,0.131453721476121,-0.808976026810587,0.447590712869577,1,1.49335127451652,-0.178751476172867,-0.45646683139511,0.130701741776635
-0.180651659363318,0.158968581593479,-0.492224353959954,0.130921035233318,-0.808650206541951,0.447346887815315,1,1.49374056796109,-0.178711788234098,-0.455980089666626,0.130178118977107
-0.180610698472709,0.158676648048922,-0.491611213836133,0.130389816890715,-0.80832556351621,0.447104166570792,1,1.4941295127628,-0.178672135258205,-0.45549429655729,0.129655866776382
-0.180569774232972,0.158385483144558,-0.490999616870282,0.129860068404338,-0.808002096033571,0.446862547567627,1,1.49451810954557,-0.17863251718326,-0.455009455699079,0.129134987975273
-0.180528886578577,0.158095087851248,-0.490389564899719,0.129331791742565,-0.807679802395419,0.446622029238265,1,1.49490635893163,-0.1785929339475,-0.454525570730603,0.128615485381671
-0.180488035444169,0.157805463146212,-0.489781059774406,0.128804988886069,-0.807358680904307,0.44638261001597,1,1.49529426154155,-0.178553385489324,-0.454042645297058,0.128097361810507
-0.180447220764568,0.157516610013003,-0.489174103356895,0.128279661827759,-0.807038729863951,0.446144288334815,1,1.49568181799426,-0.178513871747298,-0.45356068305018,0.127580620083708
-0.18040644247477,0.157228529441476,-0.488568697522259,0.127755812572719,-0.806719947579218,0.445907062629678,1,1.49606902890701,-0.178474392660149,-0.4530796876482,0.127065263030157
