"pred","se","ci.lb","ci.ub","pi.lb","pi.ub","X.intrcpt","X.log10.fal.","cor","cor_ci.lb","cor_ci.ub"
-0.260613686523093,0.102037176621848,-0.460602877786067,-0.0606244952601195,-0.730089526272289,0.208862153226102,1,1.49992226796157,-0.254869444727578,-0.430575445988775,-0.0605503326232808
-0.260176243013631,0.101772526194951,-0.459646728971394,-0.0607057570558668,-0.729431357268574,0.209078871241313,1,1.50030571820619,-0.254460371281482,-0.429796242032575,-0.0606312960868767
-0.259739185394086,0.101508486207903,-0.458692162486756,-0.0607862083014152,-0.72877455141698,0.209296180628808,1,1.50068883019094,-0.254051567739425,-0.429017688480141,-0.0607114511900931
-0.259302512984235,0.101245058196754,-0.457739180662535,-0.0608658453059347,-0.728119106723686,0.209514080755216,1,1.50107160451209,-0.253643033831494,-0.428239791042451,-0.0607907942783643
-0.258866225105651,0.10098224371272,-0.456787785860629,-0.0609446643506739,-0.727465021196593,0.20973257098529,1,1.50145404176432,-0.253234769288138,-0.427462555454226,-0.0608693216692701
-0.258430321081698,0.100720044322241,-0.455837980474569,-0.0610226616888267,-0.726812292845306,0.20995165068191,1,1.50183614254076,-0.252826773840173,-0.42668598747406,-0.0609470296524007
-0.257994800237523,0.10045846160705,-0.454889766929641,-0.0610998335454051,-0.726160919681128,0.210171319206082,1,1.50221790743296,-0.252419047218777,-0.425910092884555,-0.0610239144892258
-0.257559661900054,0.10019749716423,-0.453943147682998,-0.0611761761171094,-0.725510899717044,0.210391575916937,1,1.50259933703092,-0.252011589155492,-0.425134877492443,-0.061099972412962
-0.257124905397986,0.0999371526062803,-0.452998125223779,-0.0612516855721936,-0.724862230967709,0.210612420171737,1,1.50298043192309,-0.25160439938222,-0.424360347128729,-0.0611751996284348
-0.256690530061786,0.0996774295611781,-0.452054702073223,-0.0613263580503486,-0.724214911449439,0.210833851325868,1,1.50336119269635,-0.251197477631229,-0.423586507648806,-0.0612495923119587
-0.256256535223675,0.0994183296724364,-0.45111288078478,-0.0614001896625701,-0.723568939180196,0.211055868732846,1,1.50374161993606,-0.250790823635143,-0.422813364932587,-0.0613231466112021
-0.25582292021763,0.0991598545991622,-0.450172663944217,-0.0614731764910439,-0.722924312179572,0.211278471744311,1,1.50412171422605,-0.25038443712695,-0.422040924884628,-0.0613958586450688
-0.255389684379375,0.0989020060161245,-0.449234054169743,-0.0615453145890077,-0.722281028468788,0.211501659710037,1,1.50450147614858,-0.249978317839997,-0.42126919343426,-0.0614677245035568
-0.254956827046375,0.0986447856138051,-0.448297054112108,-0.0616165999806425,-0.721639086070674,0.211725431977923,1,1.50488090628444,-0.249572465507989,-0.420498176535704,-0.0615387402476462
-0.25452434755783,0.0983881950984619,-0.447361666454715,-0.061687028660944,-0.72099848300966,0.211949787894001,1,1.50526000521284,-0.249166879864991,-0.4197278801682,-0.0616089019091666
-0.254092245254667,0.0981322361921857,-0.446427893913729,-0.0617565965956046,-0.720359217311766,0.212174726802433,1,1.50563877351152,-0.248761560645424,-0.418958310336129,-0.061678205490676
-0.253660519479538,0.097876910632953,-0.445495739238172,-0.0618252997209049,-0.719721287004586,0.21240024804551,1,1.50601721175668,-0.24835650758407,-0.41818947306912,-0.0617466469653487
-0.253229169576813,0.09762222017469,-0.444565205210045,-0.0618931339435809,-0.719084690117286,0.21262635096366,1,1.50639532052304,-0.247951720416064,-0.417421374422188,-0.0618142222768382
-0.25279819489257,0.0973681665873211,-0.443636294644416,-0.0619600951407246,-0.718449424680583,0.212853034895443,1,1.50677310038381,-0.247547198876899,-0.416654020475837,-0.0618809273391741
-0.252367594774594,0.097114751656826,-0.442709010389525,-0.0620261791596637,-0.717815488726742,0.213080299177553,1,1.50715055191069,-0.247142942702423,-0.415887417336177,-0.0619467580366387
-0.251937368572369,0.0968619771852952,-0.441783355326888,-0.06209138181785,-0.71718288028956,0.213308143144822,1,1.5075276756739,-0.246738951628839,-0.415121571135046,-0.0620117102236503
-0.251507515637071,0.0966098449909786,-0.440859332371387,-0.0621556989027557,-0.716551597404358,0.213536566130216,1,1.5079044722422,-0.246335225392704,-0.41435648803011,-0.0620757797246562
