"pred","se","ci.lb","ci.ub","pi.lb","pi.ub","X.intrcpt","X.log10.bm.","cor","cor_ci.lb","cor_ci.ub"
-0.280881504379554,0.145632647152472,-0.566316247771629,0.00455323901252053,-0.841942358478591,0.280179349719482,1,0.724177429189668,-0.273720736548497,-0.512648779133162,0.0045532075468864
-0.280893384853184,0.145411335512592,-0.565894365401733,0.00410759569536606,-0.841733690270577,0.27994692056421,1,0.725733454832386,-0.273731726865166,-0.512337703890184,0.00410757259393497
-0.280905222912405,0.145191817688867,-0.56547595643249,0.00366551060768006,-0.841527013108969,0.279716567284159,1,0.727283925317244,-0.273742677874271,-0.512029056913368,0.00366549419120719
-0.280917018858988,0.1449740818815,-0.565060998038489,0.00322696032051317,-0.84132230985025,0.279488272132274,1,0.728828880168053,-0.273753589855728,-0.511722824671923,0.003226949119487
-0.280928772991494,0.144758116399808,-0.564649467604973,0.00279192162198588,-0.841119563543245,0.279262017560257,1,0.730368358488312,-0.273764463086473,-0.51141899373386,0.0027919143678271
-0.280940485605319,0.144543909660637,-0.564241342724779,0.00236037151414076,-0.840918757426343,0.279037786215705,1,0.731902398967147,-0.273775297840507,-0.511117550764673,0.00236036713066235
-0.280952156992741,0.144331450186815,-0.563836601195335,0.00193228720985278,-0.840719874924787,0.278815560939305,1,0.733431039885147,-0.273786094388936,-0.510818482526052,0.00193228480497431
-0.280963787442962,0.14412072660562,-0.563435221015721,0.00150764612979576,-0.840522899648,0.278595324762075,1,0.734954319120094,-0.27379685300001,-0.510521775874615,0.00150764498750516
-0.280975377242153,0.143911727647286,-0.563037180383771,0.00108642589946595,-0.840327815386961,0.278377060902656,1,0.736472274152594,-0.273807573939167,-0.510227417760662,0.0010864254720223
-0.280986926673491,0.143704442143536,-0.562642457693242,0.000668604346259205,-0.840134606111633,0.27816075276465,1,0.737984942071615,-0.273818257469067,-0.509935395226957,0.000668604246630094
-0.280998436017209,0.143498859026133,-0.562251031531021,0.000254159496602346,-0.839943255968424,0.277946383934006,1,0.739492359579917,-0.273828903849635,-0.50964569540752,0.000254159491129695
-0.281009905550629,0.14329496732547,-0.561862880674394,-0.000156930426863655,-0.839753749277708,0.27773393817645,1,0.740994562999403,-0.273839513338098,-0.509358305526459,-0.000156930425575405
-0.281021335548205,0.143092756169176,-0.561477984088362,-0.000564687008048514,-0.839566070531374,0.277523399434963,1,0.742491588276366,-0.273850086189019,-0.509073212896802,-0.000564686948027673
-0.281032726281565,0.142892214780753,-0.561096320923003,-0.000969131640127519,-0.839380204390426,0.277314751827295,1,0.743983470986649,-0.273860622654338,-0.508790404919366,-0.000969131336719608
-0.281044078019546,0.142693332478234,-0.560717870510884,-0.0013702855282075,-0.839196135682624,0.277107979643533,1,0.745470246340724,-0.273871122983406,-0.50850986908164,-0.00137028467055446
-0.281055391028232,0.142496098672868,-0.560342612364519,-0.00176816969194377,-0.839013849400166,0.276903067343702,1,0.746951949188672,-0.273881587423018,-0.508231592956684,-0.00176816784926332
-0.281066665570994,0.142300502867829,-0.559970526173877,-0.00216280496811072,-0.838833330697401,0.276699999555413,1,0.748428614025086,-0.273892016217453,-0.507955564202059,-0.00216280159578117
-0.281077901908527,0.142106534656943,-0.559601591803928,-0.00255421201312545,-0.838654564888596,0.276498761071543,1,0.749900274993892,-0.273902409608503,-0.507681770558763,-0.00255420645858106
-0.281089100298882,0.141914183723447,-0.559235789292238,-0.00294241130552625,-0.838477537445732,0.276299336847967,1,0.751366965893083,-0.27391276783551,-0.507410199850192,-0.0029424028139682
-0.281100260997507,0.141723439838761,-0.558873098846607,-0.00332742314840678,-0.838302233996332,0.276101712001318,1,0.752828720179381,-0.273923091135398,-0.507140839981124,-0.00332741086833451
-0.281111384257277,0.141534292861289,-0.558513500842748,-0.00370926767180652,-0.838128640321342,0.275905871806787,1,0.754285570972808,-0.273933379742704,-0.50687367893671,-0.00370925066037432
-0.281122470328533,0.141346732735237,-0.558156975822006,-0.00408796483505874,-0.837956742353032,0.275711801695967,1,0.755737551061198,-0.273943633889614,-0.506608704781495,-0.00408794206326214
-0.28113351945911,0.141160749489456,-0.557803504489124,-0.00446353442909642,-0.837786526172941,0.275519487254721,1,0.757184692904618,-0.273953853805987,-0.506345905658445,-0.0044635047867928
-0.281144531894378,0.140976333236298,-0.557453067710039,-0.00483599607871721,-0.837617978009855,0.275328914221099,1,0.758627028639726,-0.273964039719395,-0.506085269788001,-0.00483595837948523
-0.281155507877267,0.140793474170504,-0.557105646509726,-0.00520536924480897,-0.837451084237815,0.27514006848328,1,0.760064590084051,-0.273974191855145,-0.505826785467142,-0.00520532223065085
-0.281166447648305,0.140612162568102,-0.556761222070076,-0.00557167322653446,-0.837285831374162,0.274952936077552,1,0.761497408740206,-0.273984310436317,-0.50557044106847,-0.00557161557242542
-0.281177351445645,0.140432388785326,-0.556419775727811,-0.00593492716347893,-0.837122206077617,0.274767503186327,1,0.762925515800027,-0.273994395683785,-0.505316225039308,-0.00593485748176782
-0.2811882195051,0.140254143257561,-0.55608128897244,-0.0062951500377591,-0.836960195146384,0.274583756136185,1,0.764348942148654,-0.274004447816252,-0.505064125900814,-0.00629506688242409
-0.28119905206017,0.140077416498295,-0.555745743444245,-0.00665236067609526,-0.836799785516295,0.274401681395954,1,0.765767718368531,-0.274014467050275,-0.504814132247113,-0.00665226254685857
-0.281209849342077,0.139902199098101,-0.555413120932307,-0.00700657775184726,-0.836640964258973,0.274221265574819,1,0.767181874743354,-0.274024453600297,-0.504566232744442,-0.00700646309815257
-0.281220611579789,0.139728481723629,-0.555083403372564,-0.00735781978701411,-0.836483718580041,0.274042495420463,1,0.768591441261946,-0.274034407678667,-0.50432041613031,-0.0073576870118703
-0.281231339000053,0.139556255116617,-0.554756572845906,-0.00770610515419962,-0.836328035817346,0.27386535781724,1,0.769996447622077,-0.274044329495677,-0.504076671212674,-0.00770595261789457
-0.281242031827421,0.139385510092925,-0.554432611576299,-0.00805145207854346,-0.836173903439215,0.273689839784373,1,0.771396923234213,-0.274054219259581,-0.503834986869126,-0.0080512781022311
-0.281252690284282,0.139216237541577,-0.554111501928946,-0.0083938786396181,-0.836021309042751,0.273515928474186,1,0.772792897225214,-0.274064077176622,-0.503595352046103,-0.00839368150878232
-0.281263314590885,0.139048428423825,-0.553793226408477,-0.00873340277329371,-0.835870240352136,0.273343611170365,1,0.774184398441969,-0.274073903451062,-0.503357755758098,-0.00873318074109235
-0.281273904965371,0.138882073772228,-0.553477767657172,-0.00907004227357006,-0.835720685216981,0.273172875286239,1,0.775571455454969,-0.274083698285204,-0.503122187086898,-0.00906979356406217
-0.281284461623795,0.138717164689748,-0.553165108453212,-0.00940381479437707,-0.835572631610692,0.273003708363102,1,0.77695409656183,-0.274093461879417,-0.50288863518082,-0.00940353760563661
-0.281294984780156,0.138553692348862,-0.552855231708968,-0.00973473785134443,-0.835426067628861,0.272836098068548,1,0.778332349790756,-0.274103194432161,-0.502657089253981,-0.00973443035846336
-0.281305474646424,0.138391647990683,-0.552548120469306,-0.0100628288235408,-0.83528098148769,0.272670032194843,1,0.779706242903948,-0.274112896140014,-0.502427538585556,-0.0100624891815247
-0.28131593143256,0.138231022924106,-0.552243757909938,-0.010388104955182,-0.835137361522437,0.272505498657317,1,0.78107580340096,-0.274122567197689,-0.502199972519071,-0.0103877313017412
-0.281326355346548,0.138071808524962,-0.551942127335783,-0.0107105833573122,-0.834995196185881,0.272342485492785,1,0.782441058522001,-0.274132207798065,-0.501974380461698,-0.0107101738155505
-0.281336746594415,0.137913996235188,-0.551643212179376,-0.0110302810094541,-0.834854474046819,0.272180980857989,1,0.783802035251186,-0.274141818132205,-0.501750751883557,-0.0110298336904593
-0.281347105380258,0.137757577562012,-0.551346995999283,-0.0113472147612323,-0.834715183788587,0.272020973028071,1,0.785158760319736,-0.274151398389381,-0.501529076317042,-0.0113467277665694
-0.281357431906267,0.137602544077149,-0.551053462478565,-0.0116614013339684,-0.834577314207594,0.271862450395061,1,0.786511260209129,-0.274160948757094,-0.501309343356153,-0.0116608727580797
-0.281367726372747,0.137448887416019,-0.550762595423245,-0.0119728573222493,-0.834440854211893,0.271705401466398,1,0.787859561154202,-0.274170469421101,-0.501091542655837,-0.011972285254763
-0.281377988978147,0.137296599276964,-0.550474378760826,-0.0122815991954688,-0.834305792819762,0.271549814863468,1,0.789203689146201,-0.27417996056543,-0.500875663931342,-0.0122809817234192
-0.281388219919076,0.137145671420494,-0.550188796538809,-0.0125876432993431,-0.834172119158319,0.271395679320167,1,0.790543669935791,-0.274189422372405,-0.500661696957589,-0.0125869785093037
-0.28139841939033,0.136996095668533,-0.549905832923259,-0.0128910058574006,-0.834039822462144,0.271242983681485,1,0.791879529036016,-0.274198855022669,-0.500449631568543,-0.0128902918375343
-0.281408587584911,0.136847863903687,-0.549625472197376,-0.0131917029724467,-0.833908892071938,0.271091716902115,1,0.793211291725211,-0.2742082586952,-0.500239457656601,-0.0131909378144736
-0.281418724694055,0.136700968068516,-0.549347698760107,-0.0134897506280036,-0.833779317433189,0.270941868045079,1,0.794538983049873,-0.274217633567333,-0.500031165171996,-0.0134889324290899
-0.281428830907246,0.136555400164828,-0.549072497124764,-0.013785164689727,-0.83365108809487,0.270793426280379,1,0.79586262782749,-0.274226979814782,-0.499824744122198,-0.0137842915542963
-0.28143890641224,0.136411152252976,-0.548799851917683,-0.0140779609067976,-0.833524193708148,0.270646380883667,1,0.79718225064932,-0.274236297611659,-0.499620184571339,-0.0140770309482675
-0.281448951395091,0.13626821645117,-0.548529747876892,-0.0143681549132902,-0.833398624025118,0.270500721234936,1,0.798497875883136,-0.27424558713049,-0.499417476639638,-0.0143671662557358
-0.281458966040163,0.136126584934801,-0.548262169850806,-0.0146557622295201,-0.833274368897554,0.270356436817227,1,0.799809527675925,-0.27425484854224,-0.499216610502842,-0.0146547130092665
-0.281468950530157,0.13598624993578,-0.547997102796948,-0.0149407982633661,-0.83315141827568,0.270213517215366,1,0.801117229956547,-0.274264082016326,-0.499017576391672,-0.014939686630512
-0.281478905046127,0.135847203741877,-0.547734531780682,-0.0152232783115729,-0.833029762206962,0.270071952114707,1,0.802421006438352,-0.274273287720641,-0.498820364591282,-0.0152221024314475
-0.281488829767503,0.135709438696085,-0.547474441973976,-0.0155032175610306,-0.832909390834909,0.269931731299903,1,0.803720880621764,-0.274282465821567,-0.498624965440725,-0.0155019756155848
-0.281498724872107,0.135572947195981,-0.54721681865418,-0.0157806310900336,-0.832790294397906,0.269792844653692,1,0.805016875796822,-0.274291616483996,-0.49843136933243,-0.0157793212791685
-0.281508590536174,0.13543772169311,-0.54696164720283,-0.0160555338695192,-0.832672463228055,0.269655282155706,1,0.80630901504568,-0.27430073987135,-0.498239566711688,-0.0160541544123525
-0.281518426934373,0.13530375469237,-0.546708913104461,-0.0163279407642844,-0.832555887750031,0.269519033881286,1,0.807597321245079,-0.274309836145592,-0.498049548076141,-0.0163264899003578
-0.281528234239819,0.135171038751411,-0.546458601945453,-0.0165978665341845,-0.832440558479968,0.26938409000033,1,0.808881817068772,-0.274318905467249,-0.497861303975289,-0.0165963425246125
-0.281538012624099,0.135039566480044,-0.546210699412887,-0.0168653258353106,-0.832326466024346,0.269250440776149,1,0.810162524989924,-0.274327947995429,-0.497674825010001,-0.0168637269638729
-0.281547762257285,0.134909330539657,-0.545965191293422,-0.0171303332211479,-0.832213601078907,0.269118076564338,1,0.811439467283466,-0.274336963887831,-0.497490101832027,-0.0171286577953277
-0.281557483307953,0.134780323642646,-0.545722063472191,-0.0173929031437158,-0.832101954427579,0.268986987811672,1,0.812712666028423,-0.274345953300769,-0.497307125143537,-0.0173911494956841
-0.281567175943202,0.134652538551848,-0.545481301931715,-0.0176530499546896,-0.831991516941419,0.268857165055014,1,0.813982143110202,-0.274354916389187,-0.497125885696645,-0.0176512164422383
-0.281576840328669,0.134525968079991,-0.545242892750836,-0.0179107879065021,-0.831882279577574,0.268728598920235,1,0.815247920222853,-0.27436385330667,-0.496946374292957,-0.0179088729139274
-0.281586476628547,0.134400605089146,-0.545006822103664,-0.0181661311534297,-0.83177423337825,0.268601280121156,1,0.816510018871287,-0.274372764205465,-0.496768581783124,-0.0181641330923658
-0.281596085005601,0.134276442490193,-0.544773076258542,-0.0184190937526594,-0.831667369469707,0.268475199458505,1,0.817768460373478,-0.274381649236496,-0.496592499066395,-0.0184170110628661
-0.281605665621186,0.13415347324229,-0.544541641577033,-0.0186696896653389,-0.831561679061256,0.268350347818884,1,0.819023265862611,-0.274390508549374,-0.496418117090188,-0.0186675208154427
-0.281615218635263,0.134031690352361,-0.544312504512916,-0.0189179327576094,-0.831457153444282,0.268226716173757,1,0.820274456289225,-0.274399342292421,-0.496245426849657,-0.0189156762458003
-0.281624744206412,0.133911086874579,-0.544085651611202,-0.0191638368016231,-0.831353783991274,0.268104295578449,1,0.8215220524233,-0.274408150612677,-0.49607441938728,-0.0191614911563082
-0.281634242491855,0.133791655909866,-0.543861069507167,-0.0194074154765423,-0.831251562154872,0.267983077171162,1,0.822766074856333,-0.274416933655918,-0.495905085792438,-0.019404979256958
-0.281643713647461,0.133673390605399,-0.543638744925397,-0.0196486823695245,-0.831150479466925,0.267863052172003,1,0.824006544003375,-0.274425691566671,-0.495737417201015,-0.0196461541663075
-0.281653157827771,0.133556284154124,-0.543418664678852,-0.0198876509766902,-0.831050527537568,0.267744211882026,1,0.825243480105041,-0.274434424488226,-0.495571404794998,-0.0198850294124098
-0.281662575186008,0.133440329794278,-0.54320081566794,-0.0201243347040762,-0.830951698054307,0.267626547682291,1,0.826476903229491,-0.274443132562653,-0.495407039802082,-0.0201216184337276
-0.281671965874094,0.133325520808916,-0.542985184879615,-0.0203587468685731,-0.830853982781119,0.267510051032931,1,0.827706833274387,-0.274451815930814,-0.495244313495285,-0.020355934580035
-0.281681330042663,0.133211850525449,-0.542771759386476,-0.0205909006988488,-0.830757373557564,0.267394713472238,1,0.828933289968813,-0.274460474732376,-0.49508321719257,-0.0205879911133037
-0.281690667841076,0.13309931231519,-0.542560526345896,-0.0208208093362559,-0.830661862297912,0.26728052661576,1,0.830156292875179,-0.274469109105825,-0.494923742256472,-0.0208178012085769
-0.281699979417437,0.132987899592899,-0.542351472999148,-0.0210484858357264,-0.830567440990281,0.267167482155407,1,0.831375861391093,-0.274477719188481,-0.494765880093727,-0.0210453779548299
-0.281709264918606,0.132877605816349,-0.542144586670561,-0.0212739431666511,-0.830474101695786,0.267055571858574,1,0.832592014751203,-0.27448630511651,-0.494609622154916,-0.0212707343558169
-0.281718524490211,0.132768424485887,-0.541939854766676,-0.0214971942137458,-0.8303818365477,0.266944787567278,1,0.833804772029021,-0.274494867024934,-0.494454959934107,-0.0214938833309057
-0.281727758276664,0.132660349144006,-0.541737264775425,-0.0217182517779035,-0.830290637750631,0.266835121197302,1,0.835014152138716,-0.27450340504765,-0.494301884968506,-0.0217148377158994
-0.281736966421176,0.132553373374924,-0.541536804265318,-0.0219371285770334,-0.830200497579705,0.266726564737354,1,0.836220173836886,-0.274511919317435,-0.494150388838115,-0.021933610263846
-0.281746149065764,0.132447490804172,-0.541338460884642,-0.0221538372468868,-0.830111408379764,0.266619110248235,1,0.8374228557243,-0.274520409965965,-0.49400046316539,-0.0221502136458355
-0.281755306351273,0.132342695098182,-0.541142222360676,-0.0223683903418704,-0.830023362564572,0.266512749862026,1,0.838622216247622,-0.274528877123824,-0.493852099614916,-0.0223646604517857
-0.281764438417381,0.132238979963888,-0.540948076498916,-0.022580800335847,-0.829936352616039,0.266407475781276,1,0.839818273701111,-0.274537320920516,-0.493705289893071,-0.0225769631912162
-0.281773545402617,0.132136339148329,-0.540756011182312,-0.0227910796229219,-0.829850371083444,0.26630328027821,1,0.841011046228287,-0.274545741484477,-0.493560025747713,-0.0227871342940088
-0.281782627444371,0.132034766438261,-0.54056601437052,-0.0229992405182212,-0.829765410582682,0.266200155693941,1,0.842200551823592,-0.274554138943087,-0.493416298967857,-0.0229951861111609
-0.281791684678906,0.131934255659772,-0.540378074099159,-0.0232052952586537,-0.829681463795512,0.266098094437699,1,0.843386808334014,-0.274562513422683,-0.493274101383366,-0.0232011309155232
-0.281800717241375,0.131834800677905,-0.540192178479086,-0.0234092560036636,-0.829598523468819,0.265997088986069,1,0.844569833460692,-0.274570865048567,-0.493133424864646,-0.0234049809025294
-0.281809725265825,0.131736395396289,-0.540008315695679,-0.0236111348359711,-0.829516582413884,0.265897131882234,1,0.845749644760505,-0.274579193945021,-0.492994261322343,-0.0236067481909138
-0.281818708885217,0.131639033756767,-0.539826474008132,-0.023810943762302,-0.829435633505669,0.265798215735235,1,0.846926259647633,-0.274587500235315,-0.492856602707045,-0.0238064448234196
-0.281827668231433,0.131542709739041,-0.53964664174876,-0.0240086947141055,-0.829355669682106,0.265700333219241,1,0.848099695395101,-0.27459578404172,-0.492720441008994,-0.0240040827674953
-0.281836603435288,0.131447417360317,-0.539468807322315,-0.024204399548261,-0.829276683943399,0.265603477072823,1,0.849269969136298,-0.274604045485517,-0.492585768257795,-0.0241996739159816
-0.281845514626543,0.131353150674952,-0.539292959205312,-0.024398070047775,-0.829198669351332,0.265507640098245,1,0.850437097866479,-0.274612284687009,-0.492452576522137,-0.024393230087789
-0.281854401933917,0.131259903774111,-0.539119085945368,-0.0245897179224671,-0.829121619028594,0.265412815160759,1,0.851601098444246,-0.274620501765533,-0.492320857909511,-0.0245847630285643
-0.281863265485095,0.13116767078543,-0.538947176160545,-0.0247793548096455,-0.829045526158103,0.265318995187912,1,0.85276198759301,-0.274628696839464,-0.492190604565937,-0.0247742844113488
-0.281872105406742,0.131076445872682,-0.538777218538711,-0.0249669922747719,-0.828970383982347,0.265226173168864,1,0.853919781902433,-0.274636870026235,-0.492061808675698,-0.0249618058372251
-0.28188092182451,0.130986223235443,-0.538609201836903,-0.025152641812118,-0.828896185802731,0.26513434215371,1,0.855074497829848,-0.274645021442338,-0.49193446246107,-0.025147338835957
-0.281889714863056,0.130896997108777,-0.538443114880702,-0.02533631484541,-0.82882292497893,0.265043495252818,1,0.856226151701663,-0.274653151203339,-0.491808558182064,-0.0253308948666185
-0.281898484646044,0.130808761762907,-0.538278946563622,-0.0255180227284654,-0.828750594928258,0.264953625636171,1,0.85737475971475,-0.274661259423887,-0.491684088136168,-0.0255124853182139
-0.28190723129616,0.13072151150291,-0.538116685846501,-0.0256977767458189,-0.828679189125038,0.264864726532718,1,0.858520337937806,-0.274669346217722,-0.491561044658092,-0.0256921215102897
-0.281915954935124,0.130635240668399,-0.537956321756907,-0.0258755881133407,-0.828608701099982,0.264776791229734,1,0.859662902312706,-0.274677411697687,-0.491439420119524,-0.0258698146935383
-0.281924655683696,0.130549943633224,-0.537797843388548,-0.0260514679788433,-0.828539124439585,0.264689813072194,1,0.860802468655834,-0.274685455975735,-0.491319206928877,-0.0260455760503907
-0.281933333661687,0.130465614805168,-0.537641239900692,-0.0262254274226821,-0.828470452785518,0.264603785462144,1,0.861939052659392,-0.274693479162941,-0.491200397531054,-0.0262194166956045
-0.281941988987973,0.130382248625654,-0.537486500517601,-0.0263974774583447,-0.828402679834036,0.264518701858091,1,0.863072669892705,-0.274701481369508,-0.491082984407208,-0.0263913476768401
-0.281950621780497,0.130299839569447,-0.537333614527961,-0.0265676290330332,-0.82833579933539,0.264434555774396,1,0.864203335803492,-0.274709462704778,-0.490966960074505,-0.026561379975231
-0.281959232156288,0.130218382144376,-0.537182571284338,-0.0267358930282375,-0.828269805093251,0.264351340780675,1,0.865331065719133,-0.274717423277242,-0.490852317085898,-0.0267295245059453
-0.281967820231462,0.13013787089104,-0.537033360202624,-0.0269022802603004,-0.828204690964133,0.264269050501209,1,0.866455874847917,-0.274725363194547,-0.490739048029894,-0.0268957921187403
-0.281976386121237,0.130058300382536,-0.5368859707615,-0.027066801480974,-0.828140450856836,0.264187678614362,1,0.86757777828027,-0.274733282563505,-0.490627145530336,-0.0270601935985073
-0.28198492993994,0.129979665224183,-0.536740392501911,-0.0272294673779687,-0.828077078731886,0.264107218852006,1,0.868696790989973,-0.274741181490102,-0.490516602246178,-0.0272227396658115
