"pred","se","ci.lb","ci.ub","pi.lb","pi.ub","X.intrcpt","X.log10.fal.","cor","cor_ci.lb","cor_ci.ub"
-0.123160052327594,0.115142397690907,-0.348835004895359,0.10251490024017,-0.614560274788783,0.368240170133594,1,1.48429983934679,-0.122541093915764,-0.335341962119917,0.102157283376744
-0.122970130076901,0.114853534275794,-0.348078920754593,0.102138660600792,-0.614110600878092,0.368170340724291,1,1.48469732771805,-0.122354019246713,-0.33467073278009,0.101784955922766
-0.122780381493761,0.114565217016367,-0.347324080726855,0.101763317739333,-0.613662105826339,0.368101342838816,1,1.4850944526204,-0.122167106958675,-0.334000268984626,0.101413487505652
-0.122590806260858,0.114277446787827,-0.346570486210193,0.101388873688476,-0.613214787990908,0.368033175469192,1,1.48549121471796,-0.121980356775721,-0.333330574157341,0.101042880441828
-0.122401404061743,0.113990224476983,-0.345818138626264,0.101015330502779,-0.612768645730593,0.367965837607107,1,1.48588761467302,-0.121793768422631,-0.332661651739047,0.100673137068078
-0.122212174580831,0.113703550982308,-0.345067039420469,0.100642690258807,-0.612323677405582,0.36789932824392,1,1.48628365314606,-0.12160734162489,-0.331993505187693,0.100304259741678
-0.122023117503403,0.113417427214007,-0.344317190062049,0.100270955055244,-0.611879881377447,0.367833646370642,1,1.48667933079578,-0.121421076108688,-0.331326137978494,0.0999362508405166
-0.121834232515596,0.113131854094066,-0.343568592044207,0.0999001270130142,-0.611437256009126,0.367768790977933,1,1.48707464827904,-0.121234971600915,-0.330659553604059,0.0995691127632198
-0.121645519304407,0.112846832556335,-0.342821246884245,0.0995302082754313,-0.61099579966492,0.367704761056107,1,1.48746960625093,-0.12104902782916,-0.329993755574553,0.0992028479293049
-0.121456977557682,0.112562363546559,-0.342075156123643,0.0991612010082781,-0.610555510710466,0.367641555595101,1,1.48786420536476,-0.120863244521707,-0.329328747417795,0.0988374587792684
-0.121268606964121,0.112278448022469,-0.341330321328213,0.0987931073999703,-0.610116387512735,0.367579173584492,1,1.48825844627205,-0.120677621407537,-0.328664532679429,0.0984729477747532
-0.121080407213269,0.111995086953827,-0.340586744088201,0.0984259296616636,-0.609678428440017,0.367517614013479,1,1.48865232962255,-0.120492158216318,-0.32800111492304,0.0981093173986616
-0.120892377995514,0.111712281322489,-0.3398444260184,0.0980596700273711,-0.609241631861903,0.367456875870874,1,1.48904585606425,-0.120306854678412,-0.327338497730294,0.0977465701552782
-0.120704519002087,0.111430032122475,-0.339103368758279,0.0976943307541041,-0.608805996149279,0.367396958145104,1,1.48943902624337,-0.120121710524864,-0.326676684701081,0.0973847085704159
-0.120516829925056,0.111148340360026,-0.338363573972107,0.0973299141219938,-0.608371519674313,0.3673378598242,1,1.48983184080438,-0.119936725487405,-0.326015679453651,0.0970237351915426
-0.120329310457324,0.110867207053665,-0.337625043349053,0.0969664224344054,-0.607938200810439,0.367279579895791,1,1.49022430039001,-0.119751899298448,-0.325355485624745,0.0966636525879011
-0.120141960292624,0.110586633234267,-0.336887778603329,0.09660385801808,-0.607506037932349,0.3672221173471,1,1.49061640564124,-0.119567231691086,-0.324696106869744,0.0963044633506558
-0.119954779125521,0.110306619945111,-0.336151781474287,0.0962422232232439,-0.607075029415975,0.367165471164933,1,1.49100815719731,-0.119382722399089,-0.32403754686279,0.0959461700930075
-0.119767766651404,0.110027168241953,-0.33541705372656,0.0958815204237527,-0.606645173638486,0.367109640335679,1,1.49139955569576,-0.119198371156902,-0.323379809296944,0.0955887754503421
-0.119580922566483,0.109748279193082,-0.33468359715017,0.0955217520172038,-0.606216468978269,0.367054623845303,1,1.49179060177237,-0.119014177699643,-0.322722897884312,0.0952322820803489
-0.119394246567792,0.109469953879387,-0.333951413560651,0.0951629204250678,-0.60578891381492,0.367000420679336,1,1.49218129606123,-0.118830141763101,-0.322066816356185,0.0948766926631562
-0.119207738353179,0.109192193394423,-0.33322050479918,0.0948050280928232,-0.605362506529233,0.366947029822876,1,1.49257163919471,-0.118646263083733,-0.321411568463185,0.0945220099014722
-0.119021397621306,0.108914998844465,-0.332490872732678,0.0944480774900664,-0.604937245503187,0.366894450260575,1,1.49296163180348,-0.11846254139866,-0.32075715797539,0.0941682365206987
-0.118835224071647,0.10863837134858,-0.331762519253952,0.0940920711106565,-0.604513129119936,0.366842680976641,1,1.49335127451652,-0.118278976445671,-0.320103588682488,0.0938153752690819
-0.118649217404486,0.108362312038687,-0.331035446281803,0.0937370114728317,-0.604090155763799,0.366791720954828,1,1.49374056796109,-0.118095567963212,-0.319450864393905,0.093463428917833
-0.118463377320907,0.10808682205962,-0.330309655761152,0.0933829011193374,-0.603668323820244,0.366741569178429,1,1.4941295127628,-0.117912315690391,-0.318798988938949,0.0931124002612618
-0.118277703522802,0.107811902569195,-0.329585149663165,0.0930297426175612,-0.603247631675883,0.366692224630279,1,1.49451810954557,-0.117729219366973,-0.318147966166948,0.0927622921169158
-0.118092195712859,0.107537554738268,-0.32886192998537,0.0926775385596516,-0.602828077718459,0.366643686292741,1,1.49490635893163,-0.117546278733376,-0.317497799947389,0.0924131073257046
-0.117906853594564,0.107263779750807,-0.328139998751783,0.0923262915626553,-0.602409660336835,0.366595953147707,1,1.49529426154155,-0.117363493530671,-0.31684849417006,0.0920648487520414
-0.117721676872197,0.106990578803945,-0.327419358013023,0.0919760042686297,-0.601992377920982,0.366549024176589,1,1.49568181799426,-0.117180863500581,-0.316200052745181,0.09171751928396
